Kategori,Şehir,İlçe,Firma Adı,Adres,Açıklama,Telefon,E-posta,Web Sitesi,Enlem,Boylam
Bayan-Kuaforleri,Istanbul,Sisli,Fashion Clup Kuaför(Vehbi Kabakcı),"Gülbahar Mah. Otello Kamil Sok. 4 Şişli, İstanbul",Yok,2123479680,veri yok,veri yok,41.068207,29.002122
Bayan-Kuaforleri,Istanbul,Sisli,Sai̇m Kuaför(Saim Atmaca),"Merkez Mah. Huzur Sok. 3 Şelale Apt. D:1 Şişli, İstanbul",Yok,2122412974,veri yok,veri yok,41.060749,28.984837
Bayan-Kuaforleri,Istanbul,Sisli,Epi̇la Kuaför(Güven Çelikel),"Esentepe Mah. Yıldız Posta Cad. 23/8 Şişli, İstanbul",Yok,2122670794,veri yok,veri yok,41.065436,29.00942
Bayan-Kuaforleri,Istanbul,Sisli,Kuaför Osman Hali̇l- Kuaför Osman Hali̇l Ltd.Şti̇.,"Teşvikiye Mah. Sezai Selek Sok. 15/A Şişli, İstanbul",Yok,2122412474,veri yok,veri yok,41.053881,28.995205
Bayan-Kuaforleri,Istanbul,Sisli,Ersan Gür Kuaför Salonu(Uğur Gür),"Eski Osmanlı Sok. Mecidiyeköy, Şişli, İstanbul",Yok,2123473647,veri yok,veri yok,41.068218,28.995353
Bayan-Kuaforleri,Istanbul,Sisli,Muzo Kuaför(Muzaffer Uzun),"Bozkurt Mah. Baruthane Cad. 56/A (İstikbal Mağazasının Ve Halk Eczanesinin 50 Metre İlerisinde) Şişli, İstanbul",Yok,2122347517,veri yok,veri yok,41.051376,28.982904
Bayan-Kuaforleri,Istanbul,Sisli,Ali̇ Gür Kuaför,"Profilo Alışveriş Merkezi Mecidiyeköy, Şişli, İstanbul",Yok,2122164372,veri yok,veri yok,41.07044799,29.001699
Bayan-Kuaforleri,Istanbul,Sisli,Ti̇gi̇ Kuaför(Bayram Polat),"Rumeli Cad. Zafer Sok. (Akıncılar İş Merkezi) Nişantaşı, Şişli, İstanbul",Yok,2122968606,veri yok,veri yok,41.051277,28.989914
Bayan-Kuaforleri,Istanbul,Sisli,Hairvana Kuaför- Öztek Kuaför Ve Güzelli̇k Hi̇zmetleri̇ Ltd.Şti̇.,"Harbiye Mah. Abdi İpekçi Cad. 42 Kaşıkçıoğlu Apt. D:7 Şişli, İstanbul",Yok,2122344436,veri yok,veri yok,41.048194,28.992783
Bayan-Kuaforleri,Istanbul,Tuzla,Duende Kuaför(Esengül Daş),"İstasyon Mah. Şehitler Cad. 73 Tuzla, İstanbul",Yok,2164912111,veri yok,veri yok,40.821646621608,29.318394145615
Bayan-Kuaforleri,Istanbul,Tuzla,Fethi̇ Ayhan Kuaför(Fethi Çoban),"Postane Mah. Eşref Efendi Sok. 11 Tuzla, İstanbul",Yok,2163955337,veri yok,veri yok,40.816322,29.303086
Bayan-Kuaforleri,Istanbul,Tuzla,Dadi̇mum Bayan Kuaförü(Mercan Göçen),"İstasyon Mah. Saraç Sok. 7/A Tuzla, İstanbul",Yok,2164469374,veri yok,veri yok,40.829332,29.315308
Bayan-Kuaforleri,Istanbul,Tuzla,Devri̇m Uğur Kuaför,"Cami Mah. Mimar Sinan Cad. 48 Kalekapı, Tuzla, İstanbul",Yok,5059960025,veri yok,veri yok,40.816149,29.304333
Bayan-Kuaforleri,Istanbul,Tuzla,Gülşah Bayan Kuaförü(Memnune İnci),"Aydınlı Mah. Atatürk Cad. 62/C (Sefa Lokantası Üstü Gözde Tekel Karşısı) Tuzla, İstanbul",Yok,2163931530,veri yok,veri yok,40.869061,29.327936
Bayan-Kuaforleri,Istanbul,Tuzla,Tao Consept Kuaför(Özgür Yıldırım),"Cami Mah. İstasyon Cad. 118 D:2 Tuzla, İstanbul",Yok,2164464548,veri yok,veri yok,40.821997,29.312528
Bayan-Kuaforleri,Istanbul,Tuzla,Selcan Kuaför,"Hatboyu Cad. (Güzel Tuzla Siteleri İçinde) Tuzla, İstanbul",Yok,2163954671,veri yok,veri yok,40.829164,29.322168
Bayan-Kuaforleri,Istanbul,Tuzla,Faruk Bayan Kuaförü(Faruk Balkan),"Postane Mah. Dr. Rüştü Nuran Sok. Tuzla, İstanbul",Yok,5353851030,veri yok,veri yok,40.86390501,29.33540316
Bayan-Kuaforleri,Istanbul,Tuzla,İsyu Bayan Kuaförü(Yücel Yılmaz),"Postane Mah. Erman Aydıner Sok. 18 Tuzla, İstanbul",Yok,2164463354,veri yok,veri yok,40.819348,29.3032
Bayan-Kuaforleri,Istanbul,Tuzla,Nergi̇s Kuaför Ve Güzelli̇k Merkezi̇(Nergis Özuzun),"Cami Mah. Mimar Sinan Cad. 48/8 Tuzla, İstanbul",Yok,2164470726,veri yok,veri yok,40.816149,29.304333
Bayan-Kuaforleri,Istanbul,Tuzla,Levent Kuaför,"Postane Mah. Postane Sok. 23 Tuzla, İstanbul",Yok,5444551110,veri yok,veri yok,40.817084,29.30294
Bayan-Kuaforleri,Istanbul,Tuzla,Can Kuaför(Murat Can Başman),"Postane Mah. Postane Sok. 18 (Kale Kapı Mevkii) Tuzla, İstanbul",Yok,2164467685,veri yok,veri yok,40.816842,29.302926
Bayan-Kuaforleri,Istanbul,Tuzla,Hdf Bayan Kuaförü(Fatih Taşdemir),"İstasyon Mah. Vatan Cad. Sevenler Sok. Ferahevler Sit. D2 Blok Dk:2 Tuzla, İstanbul",Yok,5414282912,veri yok,veri yok,40.826637,29.320235
Bayan-Kuaforleri,Istanbul,Umraniye,Fati̇h Kuaför(Fatih Akbulak),"Atatürk Mah. Çeşme Sok. 2 Ümraniye, İstanbul",Yok,2163160882,veri yok,veri yok,41.02538,29.091054
Bayan-Kuaforleri,Istanbul,Umraniye,Le Pore Güzelli̇k Salonu,"Çakmak Mah. İkbal Cad. 24 Ayışığı İş Mrk. K:3 Ümraniye, İstanbul",Yok,2165401942,leporeguzellik@gmail.com,http://leporeguzellik.com,41.013679,29.128335
Bayan-Kuaforleri,Istanbul,Umraniye,Salon Siesta(Gülten Aslan),"Tatlısu Mah. Aracı Sok. 12 Dk:1 Ümraniye, İstanbul",Yok,2165945134,veri yok,veri yok,40.998632,29.137963
Bayan-Kuaforleri,Istanbul,Umraniye,Dodo Kuaför,"Çamlık Mah. Zerrin Sok. 33 Ümraniye, İstanbul",Yok,2164153276,veri yok,veri yok,40.99975,29.124764
Bayan-Kuaforleri,Istanbul,Umraniye,Tayfun Kuaför(Emine Kafa),"Atatürk Mah. Alemdağ Cad. Esen Sok. 8/B Ümraniye, İstanbul",Yok,2164127977,kafatayfun@gmail.com,veri yok,41.025291,29.086916
Bayan-Kuaforleri,Istanbul,Umraniye,Mehmet Tatli Kuaför Ümrani̇ye Şubesi̇- Tatli Dostlar Kuaför Ve Güzelli̇k Salonlari İşletmeci̇li̇ği̇ Ltd.Şti̇.,"İnkilap Mah. Küçüksu Cad. 43 Carrefoursa Avm Ümraniye, İstanbul",Yok,2165251225,info@mehmettatli.com.tr,http://www.mehmettatli.com.tr,41.027612,29.103375
Bayan-Kuaforleri,Istanbul,Umraniye,Cemre Bayan Kuaförü(Ayfer Buschmann),"Armağan Evler Mah. Başak Sok. Ümraniye, İstanbul",Yok,2164816517,veri yok,veri yok,41.01906402,29.11869504
Bayan-Kuaforleri,Istanbul,Umraniye,Saloon Asya(Gökçe Kasarcı),"Armağan Evler Mah. 23 Nisan Cad. 49 Ümraniye, İstanbul",Yok,2165340448,gkcasyksc@gmail.com,veri yok,41.015547571495,29.113845084649
Bayan-Kuaforleri,Istanbul,Umraniye,Huzur Geli̇nli̇k Ve Kuaför Salonu(Nurhan Balcı Yılmaz),"İstiklal Mah. Cami Sok. 3 Ümraniye, İstanbul",Yok,2164122240,veri yok,veri yok,41.024512,29.100614
Bayan-Kuaforleri,Istanbul,Umraniye,Esteti̇k Kuaför(Ercan Sungur),"Atatürk Mah. Sütçü İmam Cad. Kaşkar Sok. 3 Dk:1 Ümraniye, İstanbul",Yok,2164128931,sungurercan@outlook.com,veri yok,41.02421,29.086066
Bayan-Kuaforleri,Istanbul,Umraniye,Losh Hair Design(Sedat Şahin),"Çamlık Mah. İkbal Cad. Zengin Sok. 170 Ümraniye, İstanbul",Yok,2165941909,sedatsahin@outlook.com,veri yok,40.99942,29.12276
Bayan-Kuaforleri,Istanbul,Umraniye,Tamer Uslu Bay & Bayan Güzelli̇k Merkezi̇(Tamer Uslu),"Esenşehir Mah. Handan Sok. 67 Ümraniye, İstanbul",Yok,2164664647,veri yok,veri yok,41.011152,29.177642
Bayan-Kuaforleri,Istanbul,Umraniye,Hair Sti̇l Bayan Kuaförü(İhsan Poyraz),"Çakmak Mah. İkbal Cad. 29/B Ümraniye, İstanbul",Yok,2165948118,veri yok,veri yok,41.012635,29.128338
Bayan-Kuaforleri,Istanbul,Umraniye,Asel Bayan Kuaförü(Özer Ön),"Site Mah. Atay Cad. 22 Ümraniye, İstanbul",Yok,2165330004,veri yok,veri yok,41.010548,29.118683
Bayan-Kuaforleri,Istanbul,Umraniye,Ni̇zam Kuaför(Rıza Bayrak),"Atatürk Mah. Alemdağ Cad. 102 Pınar İşh. Ümraniye, İstanbul",Yok,2164122060,riza_bayrak@hotmail.com,veri yok,41.025253,29.092824
Bayan-Kuaforleri,Istanbul,Umraniye,Neri̇man Kuaför(Neşat Sarıtaş),"Atatürk Mah. Çeşme Sok. 6/1 Ümraniye, İstanbul",Yok,2164436230,veri yok,veri yok,41.02597,29.090968
Bayan-Kuaforleri,Istanbul,Umraniye,Kader Kuaför(Nebahat Coşkun),"Altınşehir Mah. Tavukçuyolu Cad. Meriç Sok. 1/2 Ümraniye, İstanbul",Yok,2164667677,veri yok,veri yok,41.006749,29.145141
Bayan-Kuaforleri,Istanbul,Umraniye,Emel Kuaför,"Atatürk Mah. Ufuk Sok. 1 D:1 Ümraniye, İstanbul",Yok,2164819039,veri yok,veri yok,41.025137,29.088375
Bayan-Kuaforleri,Istanbul,Umraniye,Vi̇ldan Kuaför(Vildan Kesin),"Atatürk Mah. Cici Sok. 4/C Ümraniye, İstanbul",Yok,2165217133,veri yok,veri yok,41.025248,29.089196
Bayan-Kuaforleri,Istanbul,Umraniye,Kuaför Erdoğan Demi̇r(Erdoğan Demir),"Çamlık Mah. Şehit Burak Kurtuluş Cad. 126/B Ümraniye, İstanbul",Yok,2165947674,veri yok,veri yok,41.001525,29.126792
Bayan-Kuaforleri,Istanbul,Umraniye,Nc Kadin Erkek Kuaförü(Songül Saygılı),"İstiklal Mah. Şehzade Cad. 3 Ümraniye, İstanbul",Yok,2166411353,veri yok,veri yok,41.023148,29.101848
Bayan-Kuaforleri,Istanbul,Umraniye,Fm Fati̇h Bayan Kuaförü(Fatih Mehmet Tunçel),"Çakmak Mah. İkbal Cad. 126 Ümraniye, İstanbul",Yok,2163139717,veri yok,veri yok,41.004828,29.124515
Bayan-Kuaforleri,Istanbul,Umraniye,Msa Kuaför- Geli̇şli̇ Dekorasyon San. Ve Ti̇c.Ltd.Şti̇.,"İstiklal Mah. Kavaklıdere Cad. 3 Yalçın Apt. K:2 Ümraniye, İstanbul",Yok,2164810809,veri yok,http://www.msakuafor.com.tr,41.025036,29.098723
Bayan-Kuaforleri,Istanbul,Umraniye,Damla Güzelli̇k Salonu(Şükran Yıldırım),"Çakmak Mah. Akasya Sok. 34 Ümraniye, İstanbul",Yok,2165946999,veri yok,veri yok,41.012674,29.126917
Bayan-Kuaforleri,Istanbul,Umraniye,İmaj Bayan Kuaförü- Bozdoğan Gida Ve Güzelli̇k Salonlari San.Ti̇c.Ltd.Şti̇. (Ahmet Bozdoğan),"Atatürk Mah. Gürbüz Sok. 1/B Ümraniye, İstanbul",Yok,2163282520,veri yok,veri yok,41.02575,29.092594
Bayan-Kuaforleri,Istanbul,Umraniye,Suu Kuaför(Gülden Çocuk),"Atatürk Mah. Alemdağ Cad. 67/1 Ümraniye, İstanbul",Yok,2164437826,veri yok,veri yok,41.025352,29.09178
Bayan-Kuaforleri,Istanbul,Umraniye,Studio Coiffure(Eren Temel),"Esenşehir Mah. Baraj Yolu Cad. 17 Ümraniye, İstanbul",Yok,2165081699,veri yok,veri yok,41.008574,29.177241
Bayan-Kuaforleri,Istanbul,Umraniye,Beli̇nda Bayan Kuaförü(İhsan Kaya),"Yamanevler Mah. Alemdağ Cad. Tolay Sok. 2 Dk:1 Ümraniye, İstanbul",Yok,2164616678,veri yok,veri yok,41.025444,29.099103
Bayan-Kuaforleri,Istanbul,Umraniye,Salon Yilmaz Yildirim Bayan Kaförü(Yılmaz Irmak),"Yukarı Dudullu Mah. Alemdağ Cad. 802 Ümraniye, İstanbul",Yok,2165408177,veri yok,veri yok,41.016284,29.160155
Bayan-Kuaforleri,Istanbul,Umraniye,Zari̇f Kuaför(Zarife Barut),"Ihlamurkuyu Mah. Huzur Sok. 8 K:2 Ümraniye, İstanbul",Yok,2166114075,veri yok,veri yok,41.018183,29.135505
Bayan-Kuaforleri,Istanbul,Umraniye,İlknur Kuaför(İlknur Gündem),"Namık Kemal Mah. Sütçü İmam Cad. 98 Dk:2 Ümraniye, İstanbul",Yok,2165200040,veri yok,veri yok,41.023648,29.093018
Bayan-Kuaforleri,Istanbul,Umraniye,Tual Bayan Kuaförü(Hakan Canpolat),"Atatürk Mah. İrfan Sok. 3/C Ümraniye, İstanbul",Yok,2165233966,tual_hakan_@hotmail.com,veri yok,41.025252,29.087829
Bayan-Kuaforleri,Istanbul,Umraniye,Arzum Kuaför(Arzu Öte),"Şerifali Mah. Açıkyüz Sok. 4 Ümraniye, İstanbul",Yok,2164666267,veri yok,veri yok,41.004949,29.144973
Bayan-Kuaforleri,Istanbul,Umraniye,Serdar Kuaför(Serdar Bal),"Elmalıkent Mah. Atatürk Cad. 3 Ümraniye, İstanbul",Yok,2166300849,ser_82.4@hotmail.com,veri yok,41.033088,29.096358
Bayan-Kuaforleri,Istanbul,Umraniye,Frezya Bayan Kuaförü(Emine Baltacı Kızıler),"Yamanevler Mah. Tolay Sok. 18 Ümraniye, İstanbul",Yok,2166343353,veri yok,veri yok,41.026867,29.098765
Bayan-Kuaforleri,Istanbul,Umraniye,Milano Kuaför(Dilaver Durdu),"Necip Fazıl Mah. Alemdağ Cad. Ümraniye, İstanbul",Yok,2163651986,veri yok,veri yok,41.017584,29.175198
Bayan-Kuaforleri,Istanbul,Umraniye,Kuaför Selma(Selma Keçici),"Esenevler Mah. Yunus Emre Cad. Ebabil Sok. 27/A Ümraniye, İstanbul",Yok,2164810728,veri yok,veri yok,41.014095,29.090835
Bayan-Kuaforleri,Istanbul,Umraniye,Estea Kuaför(Hüseyin Yeşil),"İstiklal Mah. Yeşil Sok. 79 Ümraniye, İstanbul",Yok,2165230857,huseyin__gsyesil@hotmail.com,veri yok,41.024709,29.098098
Bayan-Kuaforleri,Istanbul,Umraniye,Star Saç Tasarimi(Mecit Yıldırım),"Namık Kemal Mah. Sütçü İmam Cad. 90 K:2 D:2 Ümraniye, İstanbul",Yok,2165058815,veri yok,veri yok,41.023659,29.092497
Bayan-Kuaforleri,Istanbul,Umraniye,Kuaför Sezer(Sezer Koyun),"Çakmak Mah. Mekan Sok. 1/B Ümraniye, İstanbul",Yok,2165900537,veri yok,veri yok,41.01946,29.125448
Bayan-Kuaforleri,Istanbul,Umraniye,Işilti Bayan Kuaförü(Gülcan Karakaş),"Mehmet Akif Mah. Tarık Buğra Sok. 24/A Ümraniye, İstanbul",Yok,2163655370,veri yok,veri yok,41.007479,29.13429
Bayan-Kuaforleri,Istanbul,Umraniye,Show Time Bayan Kuaförü,"Tepeüstü Mah. Doğanevler Cad. 42 Özşenbahçe Sit. C Blok Dk:3 Ümraniye, İstanbul",Yok,2164991586,veri yok,veri yok,41.013406,29.137397
Bayan-Kuaforleri,Istanbul,Umraniye,Es Kuaför(Köksal İnce),"Yukarı Dudullu Mah. Necip Fazıl Blv. 1 Asya Park Avm Dk:83 Ümraniye, İstanbul",Yok,2164995836,veri yok,veri yok,41.015943,29.16426
Bayan-Kuaforleri,Istanbul,Umraniye,İmaj Bayan Kuaförü(Zöhre Aksakal),"Atatürk Mah. Demokrasi Cad. 85 Sarıgazi, Ümraniye, İstanbul",Yok,2166211581,veri yok,veri yok,41.029262,29.089279
Bayan-Kuaforleri,Istanbul,Umraniye,Pri̇ncees Kuaför(Hacıkaşif Karaca),"İstiklal Mah. Alemdağ Cad. 226 Dk:1 Ümraniye, İstanbul",Yok,2163280032,princeeskuaforumraniye@gmail.com,veri yok,41.024698,29.102724
Bayan-Kuaforleri,Istanbul,Umraniye,Varol Bayan Kuaförü(Varol Arslan),"Atatürk Mah. Alemdağ Cad. 120 D:2 Ümraniye, İstanbul",Yok,2163447668,veri yok,veri yok,41.0254,29.09441
Bayan-Kuaforleri,Istanbul,Umraniye,Duru Bayan Kuaförü(Hamide Parlak),"İstiklal Mah. Anafartalar Cad. 43 Ümraniye, İstanbul",Yok,2164430420,veri yok,veri yok,41.011498,29.100152
Bayan-Kuaforleri,Istanbul,Umraniye,Köşk Kuaför(Ticay Yılmaz),"Atatürk Mah. Nefis Sok. 5/A Ümraniye, İstanbul",Yok,2163296353,veri yok,veri yok,41.024266,29.087163
Bayan-Kuaforleri,Istanbul,Umraniye,Salon Happy Lady(Meltem Çalık),"Tatlısu Mah. Göksu Cad. 69 Ümraniye, İstanbul",Yok,2165945616,veri yok,veri yok,41.001041,29.138614
Bayan-Kuaforleri,Istanbul,Umraniye,Salon Miss Çamlik Şubesi̇(Tayfun Taştan),"Çamlık Mah. Mercimek Sok. 60 Ümraniye, İstanbul",Yok,2165947478,veri yok,http://www.salonmiss.com.tr,41.005638,29.127148
Bayan-Kuaforleri,Istanbul,Umraniye,Şevval Bayan Kuaförü(İsmail Özgen),"Adem Yavuz Mah. Şehzade Mehmet Cad. 2 Ümraniye, İstanbul",Yok,2166114250,veri yok,veri yok,41.01944,29.155409
Bayan-Kuaforleri,Istanbul,Umraniye,Stüdyo Kuaför(Pınar Vardar Emek),"Çakmak Mah. Tepeüstü Sok. My Club Town Ümraniye, İstanbul",Yok,2166501950,veri yok,veri yok,41.021389,29.127839
Bayan-Kuaforleri,Istanbul,Umraniye,Eso Bayan Ve Erkek Kuaförü,"Atatürk Mah. Alemdağ Cad. Çeşme Sok. 1 Ümraniye, İstanbul",Yok,2165202100,veri yok,veri yok,41.025518,29.090972
Bayan-Kuaforleri,Istanbul,Umraniye,Sti̇l Bayan Kuaförü(Ali Fodul),"Atatürk Mah. Kartal Sok. 2 Ümraniye, İstanbul",Yok,2164619579,veri yok,veri yok,41.027694,29.097225
Bayan-Kuaforleri,Istanbul,Umraniye,Berna Bayan Kuaförü(Berna İneciklioğlu),"Huzur Mah. Tadım Sok. 32/C Ümraniye, İstanbul",Yok,5376150465,erdinc7880@gmail.com,http://bernakuafor.com,41.028605154017,29.158123084648
Bayan-Kuaforleri,Istanbul,Umraniye,Erer Bayan Kuaförü,"Atakent Mah. Birlik Cad. 10/2 Ümraniye, İstanbul",Yok,2164614501,veri yok,veri yok,41.022886,29.097474
Bayan-Kuaforleri,Istanbul,Umraniye,Erer Bayan Kuaförü(Sadık Bozkurt),"Atakent Mah. Reşitpaşa Cad. 47 Ümraniye, İstanbul",Yok,2164617610,veri yok,veri yok,41.018952,29.106112
Bayan-Kuaforleri,Istanbul,Umraniye,Sema Bayan Kuaförü(Sema Özer),"Sefa Mah. Bahçelievler Cad. 4 Sancaktepe, Ümraniye, İstanbul",Yok,2164845802,veri yok,veri yok,41.013721,29.245469
Bayan-Kuaforleri,Istanbul,Umraniye,Funda Kuaför(Hasan Durmuşoğlu),"İstiklal Mah. Türkay Sok. 2/C Ümraniye, İstanbul",Yok,2164812437,veri yok,veri yok,41.015607,29.09689
Bayan-Kuaforleri,Istanbul,Umraniye,Tennur Kuaför,"Atatürk Mah. Alemdağ Cad. 2 Ümraniye, İstanbul",Yok,5321512710,veri yok,veri yok,41.02432,29.084152
Bayan-Kuaforleri,Istanbul,Umraniye,Gül Kuaför(Gül Bal),"Atatürk Mah. Alemdağ Cad. Cici Sok. 2 Tarım Kredi Kooperatifi İş Mrk. K:1 Ümraniye, İstanbul",Yok,2163286360,veri yok,veri yok,41.025173,29.089208
Bayan-Kuaforleri,Istanbul,Umraniye,Harun Raşit Elmülk,"Adem Yavuz Mah. Ümraniye, İstanbul",Yok,5433156249,veri yok,veri yok,41.022473,29.155235
Bayan-Kuaforleri,Istanbul,Umraniye,Angel Bayan Kuaförü(Cem Batmaz),"Namık Kemal Mah. Çilek Sok. Ümraniye, İstanbul",Yok,2163444943,veri yok,veri yok,41.022975,29.090866
Bayan-Kuaforleri,Istanbul,Umraniye,Eş Bayan Kuaförü,"Yukarı Dudullu Mah. Acısu Cad. 49 Ümraniye, İstanbul",Yok,2163933985,veri yok,veri yok,41.011075,29.148349
Bayan-Kuaforleri,Istanbul,Umraniye,Vedat Boz,"Atatürk Mah. Cömert Sok. 90 Bahar Apt. Ümraniye, İstanbul",Yok,2165235098,veri yok,veri yok,41.025144,29.09279
Bayan-Kuaforleri,Istanbul,Umraniye,Dolunay Kuaför(Sami Nakaş),"Atakent Mah. Mithat Paşa Cad. Ümraniye, İstanbul",Yok,2164611083,veri yok,veri yok,41.023041,29.109412
Bayan-Kuaforleri,Istanbul,Umraniye,Sb Bayan Kuaförü(Bayram Ekmekci),"İnkilap Mah. Şehit Onbaşı Cad. Kirazlı Sok. 72/B Ümraniye, İstanbul",Yok,5360610019,sbbayankuafor@gmail.com,veri yok,41.035944629052,29.110408982785
Bayan-Kuaforleri,Istanbul,Umraniye,Nazlim Bayan Kuaförü(Hatice Şimşek),"Alemdağ Cad. 191/C Çakmak, Ümraniye, İstanbul",Yok,2166341114,veri yok,veri yok,41.02117,29.119719
Bayan-Kuaforleri,Istanbul,Umraniye,Gümüş Bayan Kuaförü,"Atakent Mah. Akdeniz Cad. 2 Dk:1 Ümraniye, İstanbul",Yok,2163296798,veri yok,veri yok,41.022502,29.114176
Bayan-Kuaforleri,Istanbul,Umraniye,Pari̇s Em Kuaför(Erhan Özkan),"Mimar Sinan Mah. Çavuşbaşı Cad. Özge Sok. 3 Çekmeköy, Ümraniye, İstanbul",Yok,2166428045,veri yok,veri yok,41.031114,29.173656
Bayan-Kuaforleri,Istanbul,Umraniye,Yosun Kuaför(Onur Yeşilyurt),"Namık Kemal Mah. Yunus Emre Cad. 17 Ümraniye, İstanbul",Yok,2163443960,veri yok,veri yok,40.983286,29.156783
